g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s,g
0,0.019230769,0.086956522,0.109919571,0.066666667,0.032142857,0.028037383,0.024291498,0.038461538,0,0,0.001123302,0.363149397,0.287690128,0.0454214,0.077743,0.013941326,0.066733684,0.144197762,0,4.021385308,1.982271233
0.023255814,0,0.02173913,0.002680965,0,0.025,0,0.038461538,0.061538462,0,0.03436937,0,0.117452498,0.008185324,0,0.200837478,0,0.178940371,0.460214957,0,3.493333949,1.62324929
0,0,0.025362319,0.002680965,0,0.003571429,0,0.04048583,0.092307692,0,0,0,0.21092929,0.009968473,0,0.011815043,0,0.302383276,0.464903918,0,3.726629421,1.612783857
0,0,0.014492754,0.016085791,0.066666667,0.025,0,0,0.015384615,0,0,0,0.065865942,0.107315356,0.013426423,0.706848721,0,0.106543559,0,0,3.448956624,1.301029996
0,0,0.061594203,0.045576408,0.066666667,0.032142857,0.009345794,0.04048583,0.076923077,0,0,0,0.248314897,0.186203771,0.016605394,0.098173298,0.003632139,0.22714139,0.219929111,0,4.110083412,1.875061263
0,0.019230769,0.028985507,0.018766756,0,0.014285714,0.028037383,0.010121457,0.030769231,0,0,0.010058502,0.258862356,0.081881647,0,0.167987865,0.086639047,0.262418173,0.132152411,0,3.264638403,1.505149978
0,0,0.025362319,0.010723861,0,0.014285714,0.009345794,0.020242915,0.023076923,0,0,0,0.421086848,0.054976073,0,0.064666115,0.006912641,0.143248036,0.309110285,0,3.385665248,1.462397998
0,0.019230769,0.010869565,0.002680965,0,0.003571429,0.009345794,0.006072874,0,0,0,0.021583312,0.430883209,0.29600257,0,0.051398398,0.030096171,0,0.17003634,0,2.697290384,1
0.069767442,0,0.036231884,0.048257373,0.133333333,0.064285714,0.009345794,0.060728745,0.084615385,0,0.074253698,0,0.097964203,0.06660772,0.01853906,0.230930683,0.004362549,0.155137158,0.35220493,0,4.052577755,1.968482949
0,0,0.010869565,0.010723861,0,0.007142857,0.018691589,0.006072874,0.007692308,0,0,0,0.089833741,0.326960652,0,0.082392446,0.121061437,0.069569084,0.310182639,0,2.931808623,1.176091259
0,0.019230769,0.032608696,0.034852547,0.2,0.003571429,0,0.010121457,0.023076923,0,0,0.004237123,0.456641671,0.224785998,0.08839044,0.013226378,0,0.121881657,0.090836734,0,3.408758773,1.544068044
0,0,0.018115942,0.032171582,0.066666667,0.010714286,0,0.004048583,0.030769231,0,0,0,0.256517773,0.203603635,0.046539645,0.135987228,0,0.302852732,0.054498988,0,3.232980872,1.431363764
0,0.115384615,0.039855072,0.09383378,0.066666667,0.067857143,0.009345794,0.048582996,0.069230769,0,0,0.003789741,0.098900458,0.201017571,0.054355037,0.274376364,0.001822203,0.087347914,0.278390714,0,4.259231338,2.025305865
0,0,0,0.00536193,0.066666667,0.017857143,0,0.002024291,0.023076923,0,0,0,0,0.023467987,0.023896822,0.398666324,0,0.401914748,0.152054119,0,2.969769914,1.079181246
0,0,0.032608696,0.034852547,0.133333333,0.025,0,0.006072874,0.023076923,0,0,0,0.360967192,0.22257361,0.131197828,0.185154107,0,0.075127944,0.024979319,0,3.402517584,1.568201724
0,0,0.003623188,0.013404826,0.066666667,0,0,0.004048583,0.015384615,0,0,0,0.105862668,0.259398932,0.276980501,0,0,0.029062359,0.32869554,0,2.890393071,1.041392685
0,0,0.054347826,0.058981233,0.066666667,0.071428571,0.018691589,0.046558704,0.069230769,0.022222222,0,0,0.157887536,0.117242267,0.009610858,0.305005902,0.003061004,0.114479247,0.282451865,0.010261322,3.935739969,1.968482949
0,0,0.007246377,0.002680965,0,0.032142857,0.018691589,0.016194332,0.038461538,0,0,0,0.150203908,0.038656534,0,0.333346826,0.094354325,0.116875297,0.26656311,0,3.29587045,1.431363764
0,0.076923077,0.036231884,0.013404826,0.066666667,0.025,0.009345794,0.026315789,0.007692308,0,0,0.022918258,0.248511755,0.086811912,0.010233939,0.112638194,0.008468224,0.050506652,0.459911066,0,3.443275507,1.62324929
0,0,0.115942029,0.080428954,0.133333333,0.060714286,0.009345794,0.024291498,0.061538462,0,0,0,0.413163508,0.19585384,0.010596542,0.228009077,0.005349085,0.061619821,0.085408128,0,3.906801954,2.008600172
0,0.019230769,0.083333333,0.123324397,0.066666667,0.078571429,0.009345794,0.111336032,0.115384615,0.022222222,0,0.000155032,0.114337627,0.131668434,0.027456214,0.190769667,0.001452498,0.058411219,0.474307639,0.001441671,4.909950406,2.217483944
0.046511628,0.038461538,0.054347826,0.024128686,0.066666667,0.032142857,0.018691589,0.060728745,0.1,0,0.020111445,0.016643039,0.099389667,0.045031887,0.008455578,0.105168345,0.006486236,0.272633513,0.42608029,0,4.067217829,1.919078092
0.023255814,0,0.054347826,0.026809651,0,0.032142857,0,0.030364372,0.076923077,0,0.035141984,0,0.195408833,0.052319155,0,0.188397684,0,0.328698999,0.200033345,0,4.143482586,1.77815125
0,0,0.043478261,0.021447721,0,0,0,0.004048583,0,0,0,0,0.438629344,0.48448649,0,0,0,0,0.076884165,0,3.313012549,1.342422681
0,0,0.036231884,0.008042895,0,0.003571429,0,0.004048583,0,0,0,0,0.675906975,0.086217275,0,0.037527647,0,0,0.200348102,0,3.463473416,1.204119983
0.046511628,0,0.036231884,0.013404826,0.066666667,0.003571429,0.028037383,0.010121457,0.030769231,0,0.120805397,0,0.206931731,0.092316984,0.047264402,0.038768073,0.054344677,0.265818394,0.173750342,0,3.38924939,1.491361694
0.11627907,0.153846154,0.014492754,0.064343164,0.133333333,0.014285714,0.009345794,0.008097166,0,0,0.564477612,0.037418006,0.018631049,0.164384447,0.077800171,0.085648826,0.005285674,0,0.046354216,0,3.720944459,1.716003344
0,0.115384615,0.101449275,0.067024129,0.066666667,0.075,0,0.026315789,0.038461538,0.022222222,0,0.004422296,0.207986661,0.155925851,0.022754235,0.418969647,0,0.023808385,0.15152095,0.014611974,4.361630392,2
0,0.192307692,0.003623188,0.013404826,0,0,0,0,0.007692308,0,0,0.530348973,0.025800664,0.412631201,0,0,0,0.031219162,0,0,2.746128005,1.230448921
0,0.019230769,0.043478261,0.1769437,0.4,0.103571429,0.018691589,0.050607287,0.084615385,0.022222222,0,0.04053787,0.022041867,0.26470661,0.04283846,0.220133129,0.001936136,0.054444926,0.352493895,0.000867107,4.871486885,2.184691431
0,0,0.007246377,0.018766756,0.066666667,0.007142857,0.009345794,0.012145749,0.023076923,0,0,0,0.076714528,0.26612346,0.041713837,0.045018951,0.013964402,0.344531712,0.21193311,0,3.531579815,1.342422681
0,0,0.036231884,0.00536193,0.066666667,0.014285714,0.018691589,0.01417004,0,0,0,0,0.217196383,0.01262602,0.030440244,0.190508694,0.039836054,0,0.509392605,0,3.494229754,1.414973348
0,0,0.025362319,0.021447721,0.066666667,0.014285714,0.009345794,0.002024291,0.023076923,0,0,0,0.374992713,0.266979537,0.085065295,0.16385982,0.018200169,0.049962106,0.04094036,0,3.43846007,1.397940009
0,0.019230769,0,0.024128686,0,0.003571429,0,0.008097166,0.015384615,0,0,0.01456972,0,0.051563877,0,0.015008766,0,0.04786807,0.870989568,0,3.822872582,1.230448921
0,0,0.043478261,0.050938338,0.066666667,0.021428571,0.009345794,0.012145749,0.015384615,0,0,0,0.177510345,0.423366114,0.117693582,0.030468239,0.013061309,0.028607751,0.20929266,0,3.912787812,1.672097858
0,0,0.02173913,0.00536193,0,0.039285714,0.009345794,0.01417004,0.015384615,0,0,0,0.212842834,0.015620799,0,0.425790703,0.012952911,0.013961246,0.318831507,0,3.376606152,1.462397998
0.023255814,0,0.032608696,0.061662198,0.133333333,0.039285714,0,0.018218623,0.007692308,0,0.010547168,0,0.116724191,0.286988561,0.076240102,0.42084004,0,0.031517759,0.057142179,0,3.986654862,1.748188027
0.023255814,0,0.043478261,0.026809651,0,0.003571429,0,0.004048583,0.023076923,0,0.005818979,0,0.347412047,0.277607266,0,0.097755507,0,0.112291471,0.15911473,0,3.680290178,1.462397998
0,0.019230769,0.036231884,0.008042895,0.133333333,0.017857143,0.009345794,0.01417004,0.084615385,0,0,0.003402713,0.378593673,0.04710064,0.004956619,0.041928516,0.012848787,0.394978446,0.116190606,0,4.149415887,1.602059991
0,0,0,0.072386059,0.2,0.014285714,0,0,0.015384615,0,0,0,0,0.808340757,0.151291688,0.034562734,0,0.005804821,0,0,3.880157083,1.556302501
0,0,0.039855072,0.029490617,0.133333333,0.039285714,0.037383178,0.036437247,0.038461538,0,0,0,0.146658633,0.173166104,0.086523925,0.105008405,0.017947236,0.252590651,0.218105045,0,3.99163846,1.792391689
0.069767442,0,0.02173913,0.034852547,0.133333333,0.007142857,0,0,0,0,0.113654554,0,0.097472787,0.262199856,0.506799264,0.019873539,0,0,0,0,3.698761493,1.414973348
0,0,0.036231884,0.045576408,0.133333333,0.028571429,0.009345794,0.010121457,0.076923077,0,0,0,0.098632962,0.186691318,0.08954145,0.120949929,0.00182867,0.332830809,0.169524863,0,3.841668498,1.72427587
0,0.019230769,0.028985507,0.061662198,0.2,0.028571429,0.018691589,0.022267206,0.030769231,0,0,0.001164109,0.077894121,0.284118142,0.120701635,0.1717408,0.042937943,0.069807526,0.231635725,0,3.91400977,1.77815125
0,0,0.014492754,0,0.133333333,0.014285714,0.009345794,0.010121457,0.007692308,0,0,0,0.195707737,0,0.028072918,0.346718489,0.019433472,0.25322659,0.156840793,0,2.675237427,1.230448921
0.023255814,0,0.010869565,0.016085791,0,0.057142857,0,0.020242915,0.038461538,0,0.014876318,0,0.016798265,0.027264249,0,0.5947458,0,0.127926062,0.218389306,0,3.880313866,1.612783857
0.046511628,0.019230769,0.028985507,0.032171582,0.066666667,0.021428571,0.018691589,0.018218623,0.061538462,0,0.105695261,0.008452389,0.19795074,0.189870063,0.033722283,0.168682526,0.036605469,0.122916801,0.136104467,0,3.490492235,1.69019608
0,0.038461538,0.06884058,0.050938338,0.133333333,0.057142857,0.028037383,0.024291498,0.1,0,0,0.004431817,0.155692176,0.143908468,0.056290225,0.221035617,0.030638625,0.188147845,0.199855227,0,3.90972073,1.934498451
0,0.019230769,0.028985507,0.026809651,0.066666667,0.010714286,0.009345794,0.01417004,0.053846154,0,0,0.012796553,0.18927391,0.195003591,0.022319569,0.062101968,0.212482293,0.161284179,0.144737939,0,3.40143673,1.579783597
0.069767442,0.038461538,0.007246377,0.002680965,0,0.010714286,0,0.006072874,0.015384615,0,0.656285509,0.018899427,0.021658975,0.011739675,0,0.208856063,0,0.02941006,0.053150291,0,3.236768958,1.204119983
0,0,0.014492754,0,0,0.014285714,0,0.018218623,0.069230769,0,0,0,0.241926419,0,0,0.256162534,0,0.238949984,0.262961063,0,3.756752462,1.414973348
0.023255814,0,0.061594203,0.029490617,0,0.05,0.018691589,0.008097166,0,0,0.010165015,0,0.361991296,0.069778302,0,0.413545034,0.025096517,0,0.119423835,0,3.39515334,1.69019608
0,0,0.061594203,0.058981233,0.133333333,0.05,0.037383178,0.04048583,0.1,0,0,0,0.29232132,0.129148686,0.030306476,0.142770553,0.043201171,0.229155472,0.133096322,0,4.037636024,1.963787827
0,0,0.014492754,0.013404826,0.066666667,0.014285714,0,0.010121457,0.015384615,0,0,0,0.07362949,0.044307919,0.014839319,0.567821886,0,0.015243646,0.28415774,0,3.279758173,1.322219295
0,0.019230769,0.025362319,0.09383378,0.066666667,0.039285714,0.018691589,0.002024291,0.115384615,0,0,0.001338436,0.125585089,0.242117442,0.078675802,0.055621317,0.0044269,0.489140451,0.003094562,0,4.117926884,1.86332286
0.046511628,0,0.054347826,0.026809651,0.066666667,0.032142857,0.037383178,0.002024291,0.007692308,0,0.108083659,0,0.27481175,0.137826768,0.122791882,0.278601881,0.016961362,0.007366675,0.053556023,0,3.37799431,1.633468456
0,0,0.014492754,0.00536193,0,0,0,0.028340081,0.023076923,0.022222222,0,0,0.291371376,0.008129775,0,0,0,0.118763921,0.450201565,0.131533364,4.036029731,1.380211242
0,0,0.047101449,0.021447721,0.066666667,0.021428571,0.018691589,0.008097166,0.069230769,0,0,0,0.346059948,0.098091616,0.033266751,0.309771158,0.023711149,0.158377341,0.030722036,0,3.51708632,1.633468456
0,0,0.007246377,0.00536193,0.066666667,0,0.009345794,0.024291498,0.038461538,0,0,0,0.059844748,0.04210642,0.007112539,0,0.005210126,0.155983519,0.729742648,0,3.320578288,1.361727836
0,0,0.02173913,0.034852547,0.066666667,0.05,0.046728972,0.01417004,0.053846154,0,0,0,0.108097217,0.322464894,0.067793423,0.139524352,0.063341661,0.127212929,0.171565523,0,3.41592608,1.72427587
0,0,0.043478261,0.037533512,0.066666667,0.042857143,0,0.016194332,0,0,0,0,0.219571275,0.301296113,0.11395968,0.181983722,0,0,0.183189211,0,3.549264496,1.672097858
0,0,0.02173913,0.016085791,0.066666667,0.003571429,0,0.006072874,0.046153846,0,0,0,0.160213454,0.035833865,0.004113244,0.019078652,0,0.693471229,0.087289556,0,3.325833674,1.361727836
0,0,0,0,0,0.014285714,0,0.01417004,0.1,0,0,0,0,0,0,0.195525451,0,0.466193249,0.3382813,0,3.448171236,1.380211242
0.069767442,0.076923077,0.025362319,0.00536193,0,0.025,0.009345794,0.087044534,0.161538462,0,0.021391165,0.003847662,0.099112693,0.002979627,0,0.060513332,0.000900939,0.427892236,0.383362346,0,4.282093706,1.944482672
0,0.019230769,0.003623188,0.058981233,0.066666667,0.010714286,0,0.002024291,0,0,0,0.002605914,0.110955023,0.483714536,0.166410069,0.22186212,0,0,0.014452339,0,3.523559186,1.462397998
0,0.057692308,0.061594203,0.069705094,0.066666667,0.039285714,0.018691589,0.022267206,0.092307692,0,0,0.012421534,0.256437311,0.143303002,0.006935593,0.11429062,0.00226828,0.355355927,0.108987733,0,3.944246213,1.919078092
0,0.076923077,0.007246377,0.021447721,0.066666667,0.003571429,0.009345794,0,0.053846154,0,0,0.08002376,0.248221464,0.163846334,0.025528035,0.111961432,0.012846901,0.357572074,0,0,2.859684576,1.380211242
0.069767442,0.019230769,0.057971014,0.056300268,0.133333333,0.078571429,0.009345794,0.04048583,0.015384615,0,0.022926657,0.000715033,0.134563013,0.086170032,0.027325789,0.476170843,0.005490998,0.01612466,0.230512974,0,4.198367827,1.944482672
0,0.038461538,0.025362319,0.061662198,0.133333333,0.032142857,0.028037383,0.006072874,0,0,0,0.008521171,0.360709077,0.192817848,0.026483475,0.261519504,0.011027217,0,0.138921708,0,3.812932064,1.69019608
0,0,0.014492754,0.00536193,0.066666667,0.010714286,0.018691589,0.016194332,0.007692308,0,0,0,0.150448585,0.042827945,0.01852073,0.227345119,0.083260339,0.015229336,0.462367946,0,3.178101725,1.322219295
0.093023256,0,0.097826087,0.109919571,0.2,0.053571429,0.056074766,0.050607287,0.123076923,0.044444444,0.054874984,0,0.162712778,0.122608965,0.045539256,0.296063682,0.013384912,0.144077952,0.16072139,1.60812E-05,4.526075519,2.1430148
0,0,0.047101449,0.034852547,0.066666667,0.032142857,0,0.022267206,0.084615385,0,0,0,0.093987807,0.054517722,0.009795776,0.183835508,0,0.294488514,0.363374673,0,4.333840078,1.763427994
0.139534884,0.096153846,0.105072464,0.058981233,0.066666667,0.025,0,0.048582996,0.123076923,0.022222222,0.047211341,0.012345365,0.178144659,0.095973593,0.069016103,0.2754128,0,0.059347796,0.259065738,0.003482605,4.237548011,2.045322979
0,0,0.065217391,0.091152815,0.066666667,0.110714286,0.037383178,0.044534413,0.092307692,0,0,0,0.048742125,0.216587387,0.034011791,0.457694417,0.007138976,0.11081488,0.125010424,0,4.609076468,2.086359831
0.11627907,0.096153846,0.032608696,0.037533512,0.066666667,0.060714286,0.046728972,0.01417004,0.130769231,0,0.058829158,0.014057727,0.26133055,0.096890573,0.030788942,0.251993794,0.027398871,0.176919908,0.081790477,0,4.136402814,1.903089987
0,0,0,0,0,0,0,0.020242915,0.023076923,0,0,0,0,0,0,0,0,0.045233245,0.954766755,0,3.986075858,1.113943352
0,0,0.039855072,0.050938338,0.133333333,0.075,0.018691589,0.030364372,0.061538462,0,0,0,0.085091589,0.08033576,0.029796828,0.527593868,0.005640217,0.090792046,0.180749692,0,4.19323622,1.892094603
0,0,0.014492754,0.029490617,0.066666667,0.025,0,0.026315789,0.030769231,0,0,0,0.106255527,0.135089459,0.031795022,0.133370809,0,0.202671784,0.390817397,0,3.446053831,1.602059991
0.023255814,0,0,0,0,0,0,0.016194332,0.053846154,0,0.053984902,0,0,0,0,0,0,0.664331857,0.28168324,0,3.343274641,1.204119983
0,0,0.003623188,0,0,0.003571429,0,0.022267206,0.053846154,0,0,0,0.119092415,0,0,0.036208117,0,0.239556751,0.605142717,0,3.6564614,1.301029996
0.046511628,0,0.065217391,0.040214477,0.066666667,0.082142857,0,0.016194332,0.146153846,0.044444444,0.105753928,0,0.262889378,0.097158948,0.037465932,0.385596393,0,0.081599513,0.020763036,0.008772873,4.021683287,1.944482672
0,0.115384615,0.097826087,0.112600536,0,0.064285714,0.121495327,0.010121457,0.007692308,0,0,0.01687932,0.419144397,0.159168629,0,0.223122533,0.128888561,0.016195384,0.036601176,0,4.105002701,2.049218023
0,0.038461538,0.003623188,0.045576408,0.133333333,0.003571429,0.009345794,0,0,0,0,0.041709082,0.069933483,0.615233367,0.158497302,0.014084311,0.100542455,0,0,0,2.855585779,1.380211242
0.023255814,0.019230769,0.036231884,0.013404826,0.066666667,0,0,0.008097166,0.015384615,0,0.012138538,0.015755577,0.446073528,0.336089403,0.116780997,0,0,0.01020902,0.062952937,0,3.792282402,1.380211242
0,0.038461538,0.036231884,0.026809651,0.066666667,0.035714286,0,0.002024291,0.046153846,0,0,0.003299326,0.163201958,0.083414132,0.053897314,0.461385626,0,0.194462673,0.04033897,0,3.643840407,1.602059991
0,0,0.039855072,0.029490617,0.066666667,0.014285714,0,0.010121457,0.030769231,0,0,0,0.377828119,0.213625784,0.028486399,0.039260523,0,0.154297035,0.186502141,0,3.750377238,1.556302501
0,0.173076923,0.014492754,0.016085791,0.133333333,0.003571429,0.009345794,0.004048583,0.046153846,0,0,0.159008577,0.125610583,0.313570711,0.114111763,0.028630191,0.016798327,0.195672751,0.046597097,0,3.233371828,1.491361694
0,0,0.028985507,0.037533512,0.133333333,0.064285714,0,0.024291498,0.130769231,0,0,0,0.031514429,0.190117738,0.083255137,0.466543374,0,0.169133039,0.059436283,0,4.287702323,1.851258349
0,0,0.003623188,0.021447721,0.066666667,0.007142857,0,0.018218623,0.053846154,0.022222222,0,0,0.014664714,0.110182657,0.027738621,0.030386658,0,0.530468556,0.27818782,0.008370973,3.605240382,1.462397998
0.023255814,0,0.007246377,0.037533512,0.066666667,0.035714286,0.009345794,0,0,0,0.051233159,0,0.098336303,0.155438963,0.091412631,0.599325975,0.004252969,0,0,0,3.695590237,1.462397998
0.046511628,0.057692308,0.061594203,0.058981233,0.066666667,0.057142857,0.074766355,0.048582996,0.107692308,0.022222222,0.031677231,0.008137676,0.103265963,0.172530232,0.012941771,0.146698071,0.060402126,0.135705683,0.294503909,0.034137339,3.988169969,2.033423755
0,0,0.032608696,0.034852547,0.133333333,0.042857143,0,0.016194332,0.030769231,0,0,0,0.268665757,0.106883316,0.043063176,0.432315004,0,0.062817903,0.086254844,0,3.736221953,1.681241237
0,0,0.025362319,0.026809651,0.066666667,0.007142857,0,0.008097166,0.1,0,0,0,0.333194546,0.125328258,0.015753394,0.073270978,0,0.34333596,0.109116864,0,3.526655835,1.568201724
0,0,0.014492754,0.00536193,0,0.003571429,0,0.002024291,0.030769231,0,0,0,0.212462458,0.039222948,0,0.015913707,0,0.691083116,0.041317771,0,3.237561331,1.079181246
0.023255814,0,0.025362319,0.045576408,0.133333333,0.017857143,0.009345794,0.016194332,0.007692308,0,0.060747638,0,0.155350079,0.400359222,0.136739614,0.109340322,0.008971514,0.001257097,0.127234513,0,3.742615955,1.62324929
0.046511628,0,0.032608696,0.042895442,0.066666667,0.042857143,0,0.060728745,0.092307692,0,0.08932373,0,0.060599321,0.094314108,0.010494542,0.104938286,0,0.367778758,0.272551254,0,3.924702,1.913813852
0,0,0.054347826,0.061662198,0.2,0.035714286,0,0.018218623,0.023076923,0,0,0,0.181787864,0.253914836,0.052337617,0.280916553,0,0.025342638,0.205700493,0,3.773569243,1.799340549
0.023255814,0.019230769,0.06884058,0.142091153,0.133333333,0.057142857,0.018691589,0.046558704,0.061538462,0.022222222,0.00057307,0.008331819,0.105536506,0.195719395,0.026351535,0.241939603,0.006470936,0.028682882,0.385337973,0.001056282,4.686929632,2.100370545
0,0,0.025362319,0.024128686,0.066666667,0.05,0.018691589,0.018218623,0.092307692,0,0,0,0.085957909,0.128930102,0.021040935,0.23470954,0.013350343,0.320182843,0.195828328,0,3.647049296,1.73239376
0,0,0.007246377,0,0,0.010714286,0.009345794,0.020242915,0.015384615,0,0,0,0.206082121,0,0,0.041258832,0.036375078,0.239249242,0.477034727,0,3.164944402,1.255272505
0,0,0.02173913,0.008042895,0,0.003571429,0,0,0.015384615,0,0,0,0.306379731,0.042185592,0,0.408119658,0,0.243315018,0,0,2.816373889,1.079181246
0,0.096153846,0.02173913,0.021447721,0.066666667,0.003571429,0,0.006072874,0.023076923,0,0,0.056666907,0.217939064,0.118159733,0.012631207,0.355756072,0,0.177851844,0.060995174,0,3.183887384,1.431363764
0,0.057692308,0.047101449,0.056300268,0.133333333,0.075,0.056074766,0.012145749,0.053846154,0,0,0.003538516,0.16376089,0.152263881,0.054883197,0.392920072,0.061424474,0.120932177,0.050276792,0,4.043355597,1.897627091
0,0.115384615,0.061594203,0.029490617,0.066666667,0.042857143,0.028037383,0.020242915,0.107692308,0,0,0.031462194,0.238785496,0.081328991,0.007152704,0.286645816,0.056689355,0.22979341,0.068142035,0,3.870460676,1.86923172
0.023255814,0,0.057971014,0.045576408,0.066666667,0.039285714,0.018691589,0.020242915,0.053846154,0,0.017504573,0,0.203836091,0.157148598,0.046479302,0.263116518,0.005998165,0.166987411,0.138929342,0,3.984735185,1.812913357
0,0.211538462,0.02173913,0,0,0.010714286,0.028037383,0,0,0,0,0.483377836,0.318109271,0,0,0.049189504,0.149323389,0,0,0,3.12124131,1.361727836
0,0,0.032608696,0.042895442,0.133333333,0.017857143,0.028037383,0.016194332,0.007692308,0,0,0,0.228641414,0.23418359,0.076298648,0.077141606,0.058566424,0.01367891,0.311489408,0,3.562744771,1.643452676
0.023255814,0,0.003623188,0.029490617,0.066666667,0.007142857,0,0.002024291,0.023076923,0,0.07650465,0,0.017217056,0.304783295,0.066011581,0.312230216,0,0.215602737,0.007650465,0,3.153738666,1.301029996
0.023255814,0,0.050724638,0.045576408,0.133333333,0.042857143,0,0.04048583,0.076923077,0,0.004810468,0,0.16462489,0.094724423,0.190343885,0.198649473,0,0.100521766,0.246325094,0,4.313447903,1.880813592
0,0,0.02173913,0.013404826,0.066666667,0.021428571,0,0,0,0,0,0,0.273985803,0.151554085,0.084682384,0.489777728,0,0,0,0,3.572402218,1.255272505
0,0.038461538,0.065217391,0.045576408,0.066666667,0.021428571,0.065420561,0.020242915,0.015384615,0.022222222,0,0.007368566,0.371709086,0.186526717,0.027247879,0.032103144,0.101968668,0.012500608,0.258301296,0.002274036,3.99403193,1.806179974
0.11627907,0,0.047101449,0.037533512,0.066666667,0.060714286,0,0.004048583,0.046153846,0,0.095395206,0,0.137863568,0.183525523,0.041728933,0.349140599,0,0.116255976,0.076090196,0,4.131103556,1.763427994
0,0,0.025362319,0.008042895,0,0.010714286,0.009345794,0.012145749,0.038461538,0,0,0,0.238504923,0.055170907,0,0.158748367,0.020384102,0.442851225,0.084340476,0,3.341792497,1.397940009
0.046511628,0,0.018115942,0.002680965,0,0.017857143,0.009345794,0.016194332,0.015384615,0,0.085698134,0,0.136890166,0.009963308,0,0.40108527,0.043695246,0.061551424,0.261116452,0,3.443605593,1.380211242
0.069767442,0,0.047101449,0.067024129,0.066666667,0.042857143,0,0.018218623,0.061538462,0,0.074527711,0,0.205980308,0.28115767,0.095748843,0.160280395,0,0.111670565,0.070634508,0,3.930045391,1.851258349
0,0,0.047101449,0.029490617,0.133333333,0.014285714,0,0.018218623,0.030769231,0.022222222,0,0,0.256778895,0.124829895,0.066276284,0.104042407,0,0.14542619,0.245281109,0.057365219,3.426099544,1.643452676
0,0.096153846,0.014492754,0.072386059,0.2,0.003571429,0.037383178,0.030364372,0.007692308,0,0,0.028932005,0.053105512,0.437083261,0.096069582,0.001481739,0.02970886,0.053228285,0.300390756,0,3.674326437,1.77815125
0,0.019230769,0.02173913,0.034852547,0.066666667,0.042857143,0.018691589,0.010121457,0.038461538,0,0,0.011057277,0.074608974,0.298508775,0.249874349,0.212809855,0.024145071,0.035106854,0.093888844,0,3.599804499,1.653212514
0,0,0.054347826,0.016085791,0.066666667,0.042857143,0.028037383,0.052631579,0.123076923,0,0,0,0.247304383,0.033865411,0.009757153,0.133489239,0.008255797,0.225772733,0.341555286,0,3.778722695,1.897627091
0,0,0.003623188,0,0,0,0,0.012145749,0.023076923,0,0,0,0.018040352,0,0,0,0,0.163861683,0.818097965,0,3.536146678,1
0.023255814,0.057692308,0.018115942,0.016085791,0.066666667,0.007142857,0,0.006072874,0.015384615,0,0.066590191,0.040647995,0.399608293,0.08860972,0.038958059,0.120589799,0,0.04967964,0.195316303,0,3.252136704,1.361727836
0.069767442,0.019230769,0.036231884,0.034852547,0.2,0.078571429,0.009345794,0.038461538,0.1,0,0.058139062,0.002283701,0.034229703,0.124045686,0.069314304,0.521272677,0.003098883,0.084116659,0.103499325,0,4.003088551,1.929418926
0.046511628,0,0.025362319,0.032171582,0.133333333,0.025,0,0.008097166,0,0,0.360038397,0,0.100779946,0.121804675,0.043993324,0.349542395,0,0,0.023841262,0,3.661211448,1.531478917
0.023255814,0,0.02173913,0.002680965,0,0.021428571,0,0.012145749,0.076923077,0,0.036094159,0,0.169482429,0.005809435,0,0.199054537,0,0.449525949,0.14003349,0,3.532750558,1.477121255
0,0,0.025362319,0.018766756,0.066666667,0.007142857,0,0.004048583,0.038461538,0,0,0,0.313228766,0.22261024,0.054217224,0.046266154,0,0.260313702,0.103363914,0,2.704879451,1.380211242
0,0,0.007246377,0,0,0.014285714,0,0.006072874,0.038461538,0,0,0,0.32296734,0,0,0.148963677,0,0.254568358,0.273500626,0,3.382618511,1.146128036
0.023255814,0.134615385,0.15942029,0.120643432,0.333333333,0.107142857,0.121495327,0.022267206,0.015384615,0.022222222,0.004316904,0.008212237,0.20412203,0.205683525,0.052231575,0.354433114,0.019173091,0.036948811,0.114867271,1.14421E-05,4.446642777,2.201397124
0,0,0.028985507,0.013404826,0,0.039285714,0,0.008097166,0,0,0,0,0.505492892,0.106269319,0,0.337831225,0,0,0.050406564,0,3.389566514,1.447158031
0,0,0.014492754,0.029490617,0.133333333,0,0,0.012145749,0,0,0,0,0.353611093,0.26830556,0.092576812,0,0,0,0.285506535,0,3.334288849,1.361727836
0,0.019230769,0.047101449,0.018766756,0.133333333,0.028571429,0,0.006072874,0.015384615,0,0,0.004905014,0.349287605,0.147037527,0.039076612,0.28443242,0,0.104033012,0.071227811,0,3.409730293,1.556302501
0,0.038461538,0.018115942,0.040214477,0.2,0.021428571,0,0.062753036,0.053846154,0,0,0.005793757,0.021609195,0.181186263,0.036087477,0.100129526,0,0.205134606,0.450059177,0,3.758046982,1.838849091
0,0.096153846,0.014492754,0.008042895,0,0.003571429,0,0.006072874,0.015384615,0,0,0.121767668,0.471835568,0.045493125,0,0.259152379,0,0.052099247,0.049652012,0,2.849370269,1.255272505
0,0,0.010869565,0.008042895,0.066666667,0.010714286,0,0.022267206,0.030769231,0,0,0,0.083798883,0.147299041,0.036973504,0.141921077,0,0.180324069,0.409683426,0,3.111991328,1.397940009
