g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s,g
0,0,0.014492754,0.008042895,0,0.017857143,0,0.030364372,0.092307692,0,0,0,0.191029997,0.025613204,0,0.122931745,0,0.29450676,0.365918294,0,3.536265447,1.591064607
0,0,0.018115942,0.018766756,0.066666667,0.003571429,0.009345794,0.008097166,0.015384615,0,0,0,0.420683606,0.174909691,0.080970279,0.021503542,0.033437095,0.061696282,0.206799505,0,3.215264698,1.322219295
0,0.134615385,0.076086957,0.09383378,0.2,0.075,0.037383178,0.032388664,0.069230769,0,0,0.067257872,0.236209066,0.216314557,0.073728942,0.179650429,0.015399218,0.068136699,0.143303217,0,4.102201746,2.064457989
0,0,0.025362319,0.021447721,0.066666667,0.014285714,0,0.036437247,0.076923077,0.022222222,0,0,0.037479861,0.023404545,0.00601064,0.020215242,0,0.265031954,0.639724231,0.008133527,4.116336059,1.69019608
0,0.038461538,0.101449275,0.067024129,0.2,0.021428571,0.009345794,0.032388664,0.038461538,0.022222222,0,0.004186287,0.365047908,0.122961052,0.037430332,0.047480827,0.001532527,0.05648868,0.351914021,0.012958366,3.882777755,1.939519253
0,0.057692308,0.06884058,0.048257373,0.066666667,0.053571429,0.046728972,0.068825911,0.130769231,0,0,0.007427536,0.10637936,0.093956497,0.025581141,0.166412495,0.094696916,0.129999391,0.375546663,0,4.078935438,2.049218023
0,0,0.003623188,0,0,0,0,0.018218623,0.015384615,0,0,0,0.065492772,0,0,0,0,0.038343935,0.896163292,0,3.538683048,1.079181246
0,0,0.02173913,0.002680965,0,0.014285714,0,0.032388664,0.046153846,0,0,0,0.107335536,0.014292589,0,0.050262347,0,0.230828313,0.597281216,0,3.334707016,1.51851394
0.023255814,0.019230769,0.028985507,0.010723861,0.066666667,0.025,0,0.012145749,0.1,0,0.04022024,0.005374012,0.198314257,0.016416194,0.017566421,0.088608979,0,0.538064978,0.095434918,0,3.4235162,1.612783857
0,0,0.018115942,0,0,0.025,0,0.006072874,0.046153846,0,0,0,0.136568953,0,0,0.276035905,0,0.49279245,0.094602692,0,3.239469659,1.322219295
0.023255814,0,0.025362319,0.026809651,0.066666667,0.017857143,0,0.022267206,0.030769231,0,0.09045643,0,0.317067066,0.039934309,0.025151416,0.065233506,0,0.246399024,0.215758249,0,3.622772339,1.591064607
0,0,0.014492754,0.010723861,0.066666667,0.014285714,0.018691589,0.012145749,0.015384615,0,0,0,0.139484852,0.143023406,0.133312956,0.121897887,0.244900838,0.03543844,0.18194162,0,3.230770691,1.361727836
0,0,0.047101449,0.048257373,0.066666667,0.039285714,0.037383178,0.012145749,0.053846154,0,0,0,0.198505058,0.342101424,0.065124335,0.165536251,0.0283623,0.095808513,0.104562118,0,3.50806218,1.77815125
0.023255814,0,0.050724638,0.080428954,0.066666667,0.053571429,0,0.042510121,0.069230769,0,0.017738896,0,0.070555879,0.079709818,0.006796906,0.220911687,0,0.362694124,0.24159269,0,4.19135263,1.959041392
0,0,0.003623188,0.00536193,0,0.014285714,0,0.018218623,0,0,0,0,0.042914536,0.142759313,0,0.380478451,0,0,0.433847699,0,3.039493435,1.204119983
0.069767442,0.096153846,0.083333333,0.08310992,0.2,0.075,0.037383178,0.042510121,0.153846154,0,0.039922077,0.003242586,0.222776214,0.147685701,0.048020668,0.118244153,0.011754571,0.295609201,0.112744828,0,4.10379483,2.117271296
0,0,0.025362319,0,0,0.014285714,0,0.018218623,0.023076923,0,0,0,0.200482177,0,0,0.226536067,0,0.067784371,0.505197384,0,3.234823409,1.361727836
0.023255814,0,0.039855072,0.016085791,0.066666667,0.017857143,0.018691589,0.018218623,0.046153846,0,0.078660605,0,0.293634986,0.092054557,0.012145486,0.069286281,0.040268456,0.180089485,0.233860143,0,3.141669217,1.612783857
0.023255814,0.019230769,0.028985507,0.037533512,0.133333333,0.021428571,0.018691589,0.036437247,0.046153846,0,0.020154567,0.014142731,0.152611123,0.19383981,0.047356999,0.040378611,0.016388485,0.174486276,0.340641399,0,3.689635567,1.763427994
0,0,0.018115942,0.018766756,0.066666667,0.028571429,0,0.006072874,0,0,0,0,0.30537503,0.233615575,0.092687176,0.236703828,0,0,0.131618392,0,3.247479804,1.380211242
0,0,0.010869565,0.029490617,0.066666667,0.017857143,0,0.020242915,0.007692308,0.022222222,0,0,0.122291447,0.137535862,0.00498261,0.093198539,0,0.037298397,0.577035703,0.027657442,3.70394362,1.505149978
0.046511628,0,0.105072464,0.056300268,0.133333333,0.110714286,0.037383178,0.050607287,0.092307692,0,0.013903066,0,0.144488694,0.102672229,0.034318401,0.511783193,0.006667589,0.071419939,0.114746889,0,4.313923085,2.100370545
0,0.057692308,0.101449275,0.085790885,0.2,0.078571429,0.028037383,0.030364372,0.092307692,0.022222222,0,0.002239441,0.167923397,0.241376651,0.053305074,0.40367675,0.002235252,0.042025982,0.086982185,0.000235267,4.840360195,2.075546961
0,0,0.010869565,0,0,0.021428571,0,0,0.007692308,0,0,0,0.204554092,0,0,0.692666384,0,0.102779524,0,0,3.43718593,1
0.023255814,0,0.010869565,0.048257373,0.266666667,0.021428571,0.009345794,0.026315789,0.030769231,0,0.019371174,0,0.022069127,0.24989706,0.14311592,0.112971373,0.003092812,0.076688832,0.372793702,0,3.813490251,1.698970004
0.023255814,0,0.032608696,0.050938338,0,0.05,0.018691589,0.028340081,0.023076923,0.022222222,0.061672812,0,0.154746521,0.197409754,0,0.226837987,0.01823455,0.059750495,0.280417234,0.000930646,3.816545531,1.799340549
0,0,0.043478261,0,0,0.003571429,0.018691589,0.030364372,0.038461538,0,0,0,0.316464728,0,0,0.050969305,0.026134222,0.108976171,0.497455574,0,3.472931886,1.544068044
0,0,0.050724638,0.050938338,0.066666667,0.032142857,0.009345794,0.008097166,0.030769231,0,0,0,0.520013506,0.168661246,0.041914179,0.093194147,0.120270172,0.039533854,0.016412896,0,3.853557074,1.716003344
0,0,0.007246377,0,0,0,0,0.018218623,0.007692308,0,0,0,0.174423364,0,0,0,0,0.124228959,0.701347677,0,3.437204975,1.079181246
0.023255814,0,0.003623188,0.008042895,0.066666667,0,0,0.01417004,0.007692308,0,0.274734942,0,0.035644405,0.072957272,0.005551427,0,0,0.076445874,0.53466608,0,2.819076488,1.146128036
0,0.076923077,0,0.08310992,0.133333333,0.010714286,0,0,0,0,0,0.016942123,0,0.56213274,0.106104817,0.31482032,0,0,0,0,3.43529797,1.602059991
0.023255814,0,0.007246377,0.021447721,0,0.060714286,0.046728972,0.004048583,0,0,0.12280076,0,0.040400096,0.033932739,0,0.655200748,0.03748132,0,0.110184337,0,3.646397844,1.544068044
0.023255814,0,0.014492754,0.008042895,0,0.003571429,0.018691589,0.01417004,0.030769231,0,0.063020396,0,0.154692791,0.058965447,0,0.016646296,0.039562804,0.290695898,0.376416367,0,3.196154069,1.342422681
0.023255814,0.019230769,0.003623188,0.050938338,0.2,0.007142857,0.037383178,0,0,0,0.099295542,0.006643412,0.017497639,0.436265919,0.340580865,0.023589093,0.076127531,0,0,0,3.545895675,1.491361694
0.046511628,0,0.014492754,0.037533512,0.066666667,0.025,0.018691589,0.018218623,0.046153846,0,0.123686808,0,0.151318755,0.235153303,0.061803459,0.141389572,0.013923682,0.1481845,0.124539919,0,3.845695714,1.653212514
0,0,0.014492754,0.024128686,0.066666667,0.021428571,0.009345794,0.004048583,0.015384615,0,0,0,0.111926953,0.083382284,0.094895442,0.602662255,0.023528874,0.017047828,0.066556365,0,3.486334116,1.397940009
