g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s,g
0,0,0.036231884,0.016085791,0.066666667,0.017857143,0,0.016194332,0,0,0,0,0.232524114,0.095318609,0.090255943,0.140339998,0,0,0.441561336,0,3.314737046,1.477121255
0,0,0.003623188,0.00536193,0,0.017857143,0.009345794,0.004048583,0.030769231,0,0,0,0.008115249,0.128040597,0,0.171888106,0.005137561,0.510065425,0.176753062,0,2.979439104,1.176091259
0.023255814,0.115384615,0.09057971,0.096514745,0.2,0.025,0.037383178,0.002024291,0.061538462,0,0.022822776,0.019372591,0.412762329,0.267650168,0.038095412,0.085963299,0.055382945,0.090433897,0.007516584,0,3.816650206,1.959041392
0.069767442,0,0.014492754,0.096514745,0.066666667,0.064285714,0,0.070850202,0.023076923,0,0.082440148,0,0.029772549,0.225930608,0.00019457,0.212777557,0,0.018796924,0.430087644,0,4.170317172,2
0,0,0.014492754,0.016085791,0,0,0,0.002024291,0.015384615,0,0,0,0.245720386,0.232216249,0,0,0,0.129215754,0.392847611,0,3.117751737,1.113943352
0,0,0.003623188,0.109919571,0.133333333,0.028571429,0.037383178,0.018218623,0,0.022222222,0,0,0.10667487,0.569541358,0.064104491,0.117769626,0.037710862,0,0.089485659,0.014713134,4.438041474,1.819543936
0,0,0,0.016085791,0.133333333,0,0,0.004048583,0,0,0,0,0,0.40801959,0.239217241,0,0,0,0.352763169,0,3.157601811,1
0,0,0.003623188,0,0,0,0,0.01417004,0.030769231,0,0,0,0.089088067,0,0,0,0,0.709036435,0.201875497,0,3.712938294,1.079181246
0.023255814,0,0.018115942,0.080428954,0.133333333,0.010714286,0.009345794,0.024291498,0.015384615,0,0.023650921,0,0.100333624,0.333261008,0.154717487,0.007998058,0.00134301,0.09066884,0.288027053,0,4.156351645,1.748188027
0.023255814,0,0.028985507,0.058981233,0.133333333,0.035714286,0.018691589,0.016194332,0.030769231,0,0.01409696,0,0.125091781,0.450788158,0.032235588,0.120800954,0.009817893,0.046621397,0.200547268,0,4.133723125,1.755874856
0,0.019230769,0.028985507,0.075067024,0.066666667,0.05,0,0.012145749,0.015384615,0,0,0.004369812,0.201257637,0.21161184,0.008430157,0.362288537,0,0.050222865,0.161819151,0,4.091448173,1.77815125
0,0,0.014492754,0.029490617,0.066666667,0.003571429,0.018691589,0.018218623,0.023076923,0,0,0,0.133934591,0.282359953,0.011119688,0.012604919,0.092690124,0.183543252,0.283747472,0,3.010049656,1.491361694
0.023255814,0.057692308,0.083333333,0.064343164,0,0.075,0.018691589,0.008097166,0.007692308,0,0.018787195,0.014341475,0.383847218,0.226147986,0,0.308574618,0.009388684,0.006279432,0.032633391,0,3.706550517,1.897627091
0,0.057692308,0.057971014,0.034852547,0.2,0.010714286,0,0.020242915,0.069230769,0,0,0.011483725,0.261586711,0.134026362,0.023905836,0.019905595,0,0.172519089,0.376572682,0,3.927985434,1.755874856
0,0,0.007246377,0.018766756,0.066666667,0,0,0.008097166,0.007692308,0,0,0,0.028601625,0.208101912,0.1499735,0,0,0.033983247,0.579339716,0,3.503604128,1.176091259
0,0,0,0,0,0.007142857,0,0.018218623,0,0,0,0,0,0,0,0.204989291,0,0,0.795010709,0,2.85389889,1.041392685
0,0,0.025362319,0.010723861,0,0.003571429,0.009345794,0.006072874,0.061538462,0,0,0,0.168977433,0.090867907,0,0.028445606,0.028445606,0.352609621,0.330653828,0,2.977348579,1.380211242
0,0,0.032608696,0.021447721,0,0.021428571,0,0.008097166,0.015384615,0,0,0,0.358340302,0.142821115,0,0.149769708,0,0.061800661,0.287268214,0,3.178049847,1.462397998
0,0,0.003623188,0.008042895,0.066666667,0,0,0.008097166,0.053846154,0,0,0,0.038838994,0.049048386,0.07214443,0,0,0.646922401,0.193045788,0,3.380520566,1.204119983
0,0,0.007246377,0,0,0.007142857,0,0.034412955,0.092307692,0,0,0,0.01520319,0,0,0.153927847,0,0.297355835,0.533513127,0,4.05014611,1.51851394
0,0,0.018115942,0.013404826,0.066666667,0.007142857,0.018691589,0.024291498,0.023076923,0,0,0,0.284847529,0.135729819,0.047102472,0.037275278,0.069114059,0.177096994,0.248833851,0,3.080922168,1.477121255
0,0.038461538,0.018115942,0,0,0.035714286,0.009345794,0,0,0,0,0.019146462,0.296978166,0,0,0.675235464,0.008639908,0,0,0,2.971975909,1.255272505
0,0,0.065217391,0.010723861,0,0.039285714,0,0.032388664,0.046153846,0,0,0,0.228462301,0.004050812,0,0.353517943,0,0.119638322,0.294330622,0,3.868709666,1.740362689
0,0,0.014492754,0.013404826,0.066666667,0.021428571,0.009345794,0.010121457,0.023076923,0,0,0,0.328844228,0.079216016,0.037682413,0.210630469,0.014812269,0.142571054,0.186243549,0,3.227318409,1.397940009
0.023255814,0,0.06884058,0.056300268,0.2,0.021428571,0,0.012145749,0.046153846,0,0.029915884,0,0.369141892,0.178861789,0.071438627,0.164265854,0,0.0712174,0.115158554,0,3.599645127,1.792391689
0,0,0.014492754,0.008042895,0,0.007142857,0,0,0.015384615,0.022222222,0,0,0.455153706,0.147112904,0,0.080673691,0,0.307523439,0,0.009536261,3.155436248,1.079181246
0,0.038461538,0.086956522,0.064343164,0.133333333,0.057142857,0.009345794,0.008097166,0.046153846,0,0,0.012968045,0.328142946,0.265495759,0.070792331,0.178373021,0.006381502,0.068718157,0.069128238,0,3.828040231,1.897627091
0,0,0.014492754,0.010723861,0.066666667,0.007142857,0.009345794,0.004048583,0.030769231,0,0,0,0.212454818,0.10080061,0.062579898,0.139397312,0.008983672,0.345149469,0.130634221,0,3.299884119,1.255272505
0,0,0.025362319,0.018766756,0.066666667,0.003571429,0,0.01417004,0.053846154,0,0,0,0.287857514,0.096554941,0.006981456,0.008745038,0,0.336640253,0.263220798,0,3.313510784,1.477121255
0,0,0,0,0,0.007142857,0,0.008097166,0.046153846,0,0,0,0,0,0,0.143570911,0,0.631685809,0.224743281,0,3.329916282,1.079181246
0,0,0.018115942,0.040214477,0.133333333,0.05,0.009345794,0.020242915,0.061538462,0,0,0,0.075107584,0.145065057,0.065268074,0.211449473,0.004910895,0.350661958,0.147536958,0,3.897671068,1.740362689
0,0,0.003623188,0.013404826,0.066666667,0.007142857,0,0.006072874,0.030769231,0,0,0,0.025700186,0.110760751,0.031404217,0.07229379,0,0.585015702,0.174825354,0,2.892178113,1.204119983
0.023255814,0,0.043478261,0.08310992,0.133333333,0.028571429,0.018691589,0.006072874,0.030769231,0,0.022994009,0,0.173632487,0.516002369,0.136981497,0.075484218,0.005276284,0.052855542,0.016773593,0,4.214738175,1.799340549
0,0,0,0.032171582,0.066666667,0.003571429,0,0,0.046153846,0,0,0,0,0.213653064,0.082300495,0.056468917,0,0.647577524,0,0,3.309906836,1.301029996
0,0,0.018115942,0,0,0.003571429,0,0.012145749,0.030769231,0,0,0,0.280694717,0,0,0.018952308,0,0.31266295,0.387690024,0,2.99879969,1.204119983
0,0,0.003623188,0.013404826,0.066666667,0.003571429,0,0.020242915,0.007692308,0,0,0,0.010623318,0.037735692,0.001978853,0.008498654,0,0.030557662,0.910605821,0,3.681309995,1.278753601
0,0,0,0.016085791,0,0.025,0.018691589,0,0,0,0,0,0,0.253979302,0,0.656357804,0.089662894,0,0,0,2.820148894,1.176091259
0,0.019230769,0.003623188,0.002680965,0,0.007142857,0,0.006072874,0.023076923,0,0,0.042194093,0.05940105,0.096737676,0,0.075548009,0,0.384439642,0.341679531,0,2.987532203,1.041392685
0.023255814,0.192307692,0.014492754,0.026809651,0.066666667,0,0.009345794,0.004048583,0.046153846,0,0.044782501,0.237396014,0.06787887,0.144286668,0.007369984,0,0.003844394,0.226740479,0.26770109,0,3.425895982,1.544068044
0,0,0.007246377,0.018766756,0.133333333,0.003571429,0,0.006072874,0.015384615,0,0,0,0.128184403,0.271383878,0.169711205,0.013408012,0,0.110183433,0.307129069,0,3.021854707,1.230448921
0,0,0.094202899,0.101876676,0.133333333,0.153571429,0.074766355,0.046558704,0.076923077,0,0,0,0.202263802,0.105336322,0.010422184,0.500540968,0.006369564,0.030644089,0.144423071,0,4.594697996,2.176091259
0,0.076923077,0.039855072,0.016085791,0.066666667,0.017857143,0,0.002024291,0.015384615,0,0,0.056838302,0.494341293,0.151995502,0.007058429,0.166698569,0,0.106917261,0.016150644,0,2.922143934,1.477121255
0.023255814,0,0.010869565,0.002680965,0,0.003571429,0,0.010121457,0.023076923,0,0.209096893,0,0.313818547,0.051350446,0,0.014895902,0,0.109074953,0.301763259,0,2.937522907,1.146128036
0,0,0.028985507,0.016085791,0.133333333,0,0.009345794,0.008097166,0.053846154,0,0,0,0.23158958,0.130484788,0.076225306,0,0.007334165,0.40346906,0.150897102,0,3.477072032,1.447158031
0,0,0.076086957,0.032171582,0.066666667,0.028571429,0,0.026315789,0.015384615,0,0,0,0.437404856,0.07669768,0.001197611,0.146172435,0,0.021881687,0.316645731,0,3.875926673,1.755874856
0,0,0,0.002680965,0,0,0,0.012145749,0.046153846,0,0,0,0,0.04745634,0,0,0,0.424829157,0.527714503,0,2.323705758,1.113943352
0.023255814,0,0.036231884,0.024128686,0.133333333,0.025,0,0.012145749,0,0,0.018309448,0,0.29563841,0.151867048,0.08847207,0.300576807,0,0,0.145136217,0,3.54796044,1.544068044
0.069767442,0.173076923,0.06884058,0.053619303,0.133333333,0.039285714,0.018691589,0.082995951,0.053846154,0,0.026456023,0.019649986,0.174304532,0.136592051,0.058390481,0.058787008,0.002128041,0.012926578,0.510765301,0,4.335721005,2.056904851
0.11627907,0,0.076086957,0.075067024,0.2,0.017857143,0,0.062753036,0.076923077,0,0.018323542,0,0.21446828,0.120932106,0.057737262,0.013183168,0,0.169496947,0.405858695,0,4.419821311,2.012837225
0,0,0.007246377,0.002680965,0,0.007142857,0,0.006072874,0.038461538,0,0,0,0.103153399,0.037135224,0,0.080851634,0,0.361201943,0.417657799,0,3.287546451,1.113943352
0.046511628,0,0.003623188,0.002680965,0,0.010714286,0,0.012145749,0.007692308,0,0.132140103,0,0.032129516,0.004907521,0,0.148662341,0,0.003024666,0.679135853,0,3.121382545,1.146128036
0.023255814,0,0.039855072,0.024128686,0.133333333,0.014285714,0,0.034412955,0.038461538,0,0.026532079,0,0.26523367,0.133295977,0.030872252,0.104643312,0,0.174123699,0.265299011,0,3.703333516,1.69019608
0.046511628,0,0.018115942,0.034852547,0,0.021428571,0,0.010121457,0.046153846,0,0.036070598,0,0.030852496,0.03843067,0,0.076143275,0,0.719969135,0.098533826,0,4.077323928,1.568201724
0.209302326,0.038461538,0.112318841,0.064343164,0.133333333,0.075,0.08411215,0.08097166,0.192307692,0.066666667,0.120641922,0.002472373,0.152251343,0.079006637,0.01381458,0.278865477,0.01734617,0.137128747,0.19834731,0.00012544,4.283579586,2.220108088
0.023255814,0,0.126811594,0.045576408,0.066666667,0.107142857,0.009345794,0.038461538,0.053846154,0,0.005070016,0,0.256442819,0.147275136,0.036439602,0.445506113,0.002527177,0.032717413,0.074021724,0,4.373338727,2.045322979
0,0,0.036231884,0.029490617,0.133333333,0.007142857,0.009345794,0.018218623,0.030769231,0,0,0,0.285090258,0.213568342,0.060863519,0.045116176,0.038622126,0.094465861,0.262273718,0,3.438879212,1.591064607
0,0.038461538,0.018115942,0.010723861,0,0,0,0,0,0,0,0.238485375,0.631508522,0.130006104,0,0,0,0,0,0,2.629389209,1.041392685
0.023255814,0,0,0,0,0.035714286,0,0.012145749,0.061538462,0,0.048818992,0,0,0,0,0.487723925,0,0.382235276,0.081221806,0,3.799961904,1.397940009
0,0,0.010869565,0,0,0.007142857,0,0.002024291,0.046153846,0,0,0,0.055841989,0,0,0.54652497,0,0.279024556,0.118608485,0,3.300119194,1.079181246
0,0,0.061594203,0,0,0.003571429,0,0.032388664,0.015384615,0,0,0,0.55062217,0,0,0.007083818,0,0.027488229,0.414805783,0,3.821830454,1.556302501
0,0,0.039855072,0.026809651,0.133333333,0.017857143,0,0.012145749,0.053846154,0,0,0,0.161148033,0.060973014,0.026960494,0.146697098,0,0.470737447,0.133483913,0,3.705326496,1.612783857
0,0,0.02173913,0.00536193,0,0.025,0,0.002024291,0,0,0,0,0.027725734,0.005642137,0,0.941376628,0,0,0.025255502,0,4.174641483,1.204119983
0,0,0.018115942,0,0,0,0,0.020242915,0.069230769,0,0,0,0.132673294,0,0,0,0,0.709685067,0.157641639,0,3.870626263,1.380211242
0,0.076923077,0.047101449,0.040214477,0.066666667,0.021428571,0.028037383,0.004048583,0.030769231,0,0,0.009843936,0.310610274,0.095001995,0.005027226,0.287670415,0.049471042,0.228638219,0.013736894,0,3.50279161,1.681241237
0,0,0.007246377,0.008042895,0.133333333,0,0.009345794,0.004048583,0.030769231,0,0,0,0.050209885,0.126815535,0.033225934,0,0.030034456,0.509000173,0.250714017,0,2.992937718,1.146128036
0,0.019230769,0.06884058,0.067024129,0.266666667,0.103571429,0.009345794,0.026315789,0.076923077,0,0,0.000982963,0.241390582,0.171927074,0.08056098,0.357914322,0.000806283,0.060624895,0.0857929,0,4.239950558,2.008600172
0.046511628,0,0,0.008042895,0.066666667,0,0.009345794,0.016194332,0,0,0.263093589,0,0,0.072133074,0.174717982,0,0.007111646,0,0.482943708,0,3.331299723,1.176091259
0,0,0.003623188,0.024128686,0.066666667,0.042857143,0.028037383,0.010121457,0.007692308,0,0,0,0.056168017,0.158930709,0.061729787,0.635337916,0.055395173,0.001870463,0.030567935,0,3.822871276,1.505149978
0.023255814,0.096153846,0.141304348,0.126005362,0.133333333,0.121428571,0.018691589,0.08097166,0.138461538,0,0.002090588,0.001811002,0.105134699,0.153714729,0.070670211,0.18893783,0.010766424,0.245595372,0.221279145,0,4.881456272,2.274157849
0,0,0.076086957,0.056300268,0.133333333,0.035714286,0,0.062753036,0.169230769,0.022222222,0,0,0.055892582,0.062558184,0.045822758,0.064541808,0,0.1398597,0.574961895,0.056363074,4.884955293,2.033423755
0,0.076923077,0.02173913,0.013404826,0.066666667,0,0.009345794,0,0,0,0,0.305364077,0.260065774,0.37970309,0.009810297,0,0.045056762,0,0,0,2.730951763,1.230448921
0.069767442,0,0.018115942,0.024128686,0.066666667,0.007142857,0,0.030364372,0.015384615,0,0.083851272,0,0.102820773,0.203061814,0.058434929,0.105303392,0,0.0818592,0.364668619,0,3.603785053,1.568201724
0,0,0.003623188,0.021447721,0.066666667,0.003571429,0.018691589,0.004048583,0.007692308,0,0,0,0.038814363,0.549393644,0.21405648,0.033351952,0.045535875,0.045952419,0.072895267,0,3.023791391,1.204119983
0,0.076923077,0.02173913,0.042895442,0.066666667,0.010714286,0,0.01417004,0.046153846,0,0,0.035761318,0.158973347,0.347123497,0.043218708,0.031871331,0,0.152282569,0.230769231,0,3.420775675,1.633468456
0,0,0.050724638,0.115281501,0.2,0.042857143,0.009345794,0,0.007692308,0,0,0,0.204298124,0.28307903,0.061886261,0.434244599,0.002838605,0.013653381,0,0,4.312041883,1.86923172
0.11627907,0,0.076086957,0.061662198,0.133333333,0.064285714,0.046728972,0.064777328,0.138461538,0.088888889,0.048437613,0,0.098693271,0.061623219,0.026252901,0.399262347,0.019288625,0.121335066,0.20620781,0.018899149,4.133794939,2.10720997
0.023255814,0,0.02173913,0.00536193,0,0.014285714,0.009345794,0.030364372,0.023076923,0,0.025941014,0,0.235613482,0.008652633,0,0.057546072,0.001949413,0.069495823,0.600801562,0,3.813899754,1.505149978
0,0,0.018115942,0.018766756,0,0.014285714,0.018691589,0.022267206,0.023076923,0,0,0,0.100381768,0.095298142,0,0.10690013,0.033147827,0.188426806,0.475845327,0,3.304126309,1.505149978
0,0,0.025362319,0.016085791,0.066666667,0.003571429,0.009345794,0,0,0,0,0,0.473405046,0.400141748,0.054253021,0.024348701,0.047851484,0,0,0,2.94190381,1.204119983
0,0,0.010869565,0.008042895,0.066666667,0.003571429,0,0.008097166,0.015384615,0,0,0,0.274609016,0.160124706,0.150277693,0.111128147,0,0.087328359,0.216532079,0,2.768623304,1.146128036
0,0,0.010869565,0,0,0.003571429,0,0.01417004,0.007692308,0,0,0,0.352888234,0,0,0.050455463,0,0.038637066,0.558019237,0,3.041384789,1.079181246
0.11627907,0,0.065217391,0.034852547,0.066666667,0.028571429,0,0.016194332,0.092307692,0,0.100555172,0,0.264863994,0.061728972,0.055998997,0.124912817,0,0.30203293,0.089907119,0,4.108784145,1.812913357
0,0,0.050724638,0.029490617,0.066666667,0.046428571,0.009345794,0.026315789,0.107692308,0,0,0,0.241313636,0.016512027,0.002369798,0.326096341,0.003763173,0.203035273,0.206909752,0,4.229946638,1.826074803
0,0,0.010869565,0.016085791,0.066666667,0.014285714,0.009345794,0.01417004,0.007692308,0,0,0,0.068235015,0.166001307,0.035567041,0.323195509,0.005207034,0.051936672,0.349857423,0,3.527191519,1.361727836
0,0,0.02173913,0.026809651,0,0,0.018691589,0.006072874,0.007692308,0,0,0,0.301277064,0.500717411,0,0,0.069385453,0.065837658,0.062782414,0,3.146397835,1.342422681
0.023255814,0,0,0,0,0,0,0.018218623,0.015384615,0,0.053976822,0,0,0,0,0,0,0.386728052,0.559295126,0,3.343339653,1.079181246
0,0,0.010869565,0.042895442,0.066666667,0.007142857,0,0.026315789,0.061538462,0,0,0,0.036629095,0.210781775,0.060387022,0.010462922,0,0.298617121,0.383122065,0,3.751199014,1.633468456
0,0.057692308,0.06884058,0.053619303,0.133333333,0.007142857,0.009345794,0.020242915,0.015384615,0,0,0.009618724,0.455036108,0.20614289,0.100392813,0.022528852,0.00241516,0.052299192,0.151566261,0,3.69983946,1.770852012
0,0,0.010869565,0.024128686,0,0.014285714,0.009345794,0,0,0,0,0,0.073541945,0.85280757,0,0.032505749,0.041144736,0,0,0,3.69680356,1.230448921
0,0,0.025362319,0.026809651,0.133333333,0.007142857,0,0.010121457,0.030769231,0,0,0,0.156205138,0.304900483,0.126151538,0.04644385,0,0.160555191,0.205743801,0,3.141822762,1.477121255
0.093023256,0.038461538,0.028985507,0.048257373,0.066666667,0.017857143,0.009345794,0.008097166,0.038461538,0.088888889,0.170494385,0.011355211,0.294137588,0.210979037,0.023331547,0.049256947,0.00518333,0.181355321,0.04760353,0.006303105,3.660139467,1.716003344
0,0,0.054347826,0.045576408,0.133333333,0.078571429,0,0.022267206,0.046153846,0,0,0,0.177350951,0.171066961,0.017132546,0.453573019,0,0.048567507,0.132309016,0,3.777875386,1.86332286
0,0,0.028985507,0.021447721,0.066666667,0.028571429,0.009345794,0.022267206,0.069230769,0,0,0,0.259239554,0.023533442,0.000783476,0.263426597,0.019196991,0.218363956,0.215455983,0,3.438412595,1.662757832
0,0,0.043478261,0.013404826,0.066666667,0.028571429,0,0.032388664,0.023076923,0,0,0,0.19762274,0.22892375,0.031026417,0.221852991,0,0.060186621,0.260387481,0,3.594734989,1.653212514
0,0.019230769,0.018115942,0.026809651,0.133333333,0.007142857,0.009345794,0,0.015384615,0,0,0.00433046,0.246608281,0.222961693,0.15622703,0.05105384,0.209685415,0.109133281,0,0,3.244279595,1.361727836
0,0,0.025362319,0.010723861,0,0.039285714,0,0.018218623,0.007692308,0,0,0,0.054682337,0.072321874,0,0.229365847,0,0.060814788,0.582815154,0,3.64677512,1.505149978
0,0,0.025362319,0.029490617,0.066666667,0.014285714,0,0.016194332,0.084615385,0,0,0,0.140713904,0.089397333,0.030078333,0.041738451,0,0.449419717,0.248652262,0,3.936067658,1.62324929
0,0,0.010869565,0,0,0.017857143,0.009345794,0.004048583,0.053846154,0,0,0,0.095218661,0,0,0.41693875,0.032602895,0.42559963,0.029640065,0,3.406240329,1.255272505
0,0,0,0.016085791,0.066666667,0,0,0.002024291,0.061538462,0,0,0,0,0.134282273,0.027569007,0,0,0.745997546,0.092151174,0,3.247553491,1.204119983
0,0,0.010869565,0,0,0.007142857,0,0.008097166,0.053846154,0,0,0,0.135290829,0,0,0.130195396,0,0.485764633,0.248749142,0,3.150151382,1.204119983
0.023255814,0.096153846,0.086956522,0.069705094,0.133333333,0.071428571,0.018691589,0.012145749,0.053846154,0,0.009631994,0.085335622,0.636743484,0.079996102,0.00611504,0.105054303,0.001249554,0.042018384,0.033855517,0,4.421100413,1.968482949
0.023255814,0,0.032608696,0.018766756,0.066666667,0.028571429,0,0.01417004,0.038461538,0.022222222,0.048762468,0,0.168501416,0.191666051,0.129392932,0.187499076,0,0.101169807,0.102568649,0.070439601,3.307549519,1.591064607
0,0.019230769,0.003623188,0.026809651,0.066666667,0.003571429,0,0.004048583,0.015384615,0,0,0.025497195,0.019269996,0.515563096,0.066165222,0.004207037,0,0.259512415,0.109785039,0,3.008480937,1.255272505
0.023255814,0,0.007246377,0.032171582,0.133333333,0.05,0.009345794,0.010121457,0.007692308,0,0.224736352,0,0.002136865,0.199432611,0.173572879,0.332115252,0.00374216,0.013666169,0.050597712,0,4.089352182,1.579783597
0,0.038461538,0.076086957,0.050938338,0,0.014285714,0.009345794,0.038461538,0.138461538,0.022222222,0,0.002827537,0.258363257,0.2135652,0,0.041090934,0.002592251,0.239969905,0.235113026,0.006477891,4.164962225,1.929418926
0,0.019230769,0.036231884,0.034852547,0.066666667,0.028571429,0.009345794,0.012145749,0.038461538,0,0,0.010968494,0.190432458,0.262472763,0.122464186,0.120475821,0.005523234,0.10386713,0.183795913,0,3.36331671,1.653212514
0,0.019230769,0.018115942,0.024128686,0.066666667,0,0,0,0.007692308,0,0,0.011540987,0.264987616,0.513786518,0.074326341,0,0,0.135358539,0,0,3.127247379,1.230448921
0.023255814,0.173076923,0.039855072,0.026809651,0.133333333,0.007142857,0.009345794,0.004048583,0.015384615,0,0.075546236,0.076056314,0.461902573,0.087500551,0.05222535,0.063161607,0.004513043,0.069924874,0.109169453,0,3.677969018,1.602059991
0,0,0.018115942,0.016085791,0.066666667,0,0,0.024291498,0.061538462,0,0,0,0.269448839,0.038945421,0.00794341,0,0,0.177431218,0.506231112,0,3.58826162,1.505149978
0.069767442,0.096153846,0.032608696,0.018766756,0,0.021428571,0.009345794,0.05465587,0.092307692,0,0.057513314,0.013609726,0.159318916,0.046272715,0,0.042290754,0.000939208,0.311242006,0.368813361,0,3.754779358,1.84509804
0,0,0.036231884,0.021447721,0,0.014285714,0,0.01417004,0.038461538,0,0,0,0.167966858,0.220306517,0,0.087234072,0,0.211009444,0.313483109,0,3.707615306,1.531478917
0,0,0.010869565,0,0,0.017857143,0,0.020242915,0.015384615,0.022222222,0,0,0.142757189,0,0,0.254265288,0,0.057198757,0.522520917,0.023257848,3.489554918,1.322219295
0.069767442,0,0.014492754,0.058981233,0.066666667,0.046428571,0.009345794,0.022267206,0.053846154,0,0.039785129,0,0.19962101,0.090904835,0.007099959,0.161783494,0.004101007,0.30480086,0.191903706,0,4.010875524,1.792391689
0.023255814,0,0,0.016085791,0,0.003571429,0.018691589,0.01417004,0.015384615,0,0.248333551,0,0,0.098810613,0,0.096251035,0.142247201,0.063433974,0.350923627,0,2.962899448,1.278753601
0.069767442,0.115384615,0.094202899,0.064343164,0.133333333,0.021428571,0.037383178,0.018218623,0.015384615,0,0.051139951,0.011744417,0.463606755,0.15268661,0.037787911,0.08260009,0.008757996,0.060318017,0.131358254,0,4.078246508,1.913813852
0.046511628,0.038461538,0.047101449,0.045576408,0,0.017857143,0,0.032388664,0.061538462,0.022222222,0.015514357,0.003881334,0.440567119,0.189484243,0,0.066131692,0,0.06604856,0.217284917,0.001087777,4.105536412,1.806179974
0,0,0.028985507,0.013404826,0.066666667,0.007142857,0.009345794,0.018218623,0.015384615,0,0,0,0.234258571,0.145351049,0.006089971,0.063147248,0.019449871,0.085017548,0.446685742,0,3.364295784,1.447158031
0,0,0.039855072,0.075067024,0.066666667,0.060714286,0.018691589,0,0,0,0,0,0.205716789,0.421793185,0.017330436,0.351145887,0.004013703,0,0,0,3.793002774,1.770852012
0,0.076923077,0.072463768,0.053619303,0.066666667,0.039285714,0.074766355,0.028340081,0.076923077,0.022222222,0,0.008432181,0.347175886,0.164919128,0.032950497,0.05766212,0.104540713,0.134418296,0.144970187,0.004930993,3.7782106,1.949390007
0.023255814,0,0.086956522,0.016085791,0,0.057142857,0,0.022267206,0,0,0.009274009,0,0.329977648,0.065817364,0,0.353902206,0,0,0.241028772,0,4.113539271,1.763427994
0.046511628,0.038461538,0.010869565,0.029490617,0,0.003571429,0,0.024291498,0.069230769,0,0.065207815,0.02810052,0.03238145,0.142025495,0,0.028235544,0,0.487888776,0.2161604,0,3.654918349,1.602059991
0,0,0,0.00536193,0,0,0,0.006072874,0.038461538,0,0,0,0,0.044018943,0,0,0,0.858381644,0.097599412,0,3.088029718,1
0.069767442,0,0.036231884,0.040214477,0.066666667,0.053571429,0,0.022267206,0.123076923,0,0.06133308,0,0.125116452,0.082891607,0.038242742,0.40988281,0,0.151645283,0.130888026,0,3.995493916,1.851258349
0,0.019230769,0.025362319,0,0,0.014285714,0.028037383,0,0.023076923,0,0,0.012135205,0.614886382,0,0,0.3097946,0.033607807,0.029576007,0,0,3.245147312,1.255272505
0,0.019230769,0.043478261,0.021447721,0.066666667,0.028571429,0,0.008097166,0.046153846,0,0,0.004844793,0.35245465,0.177645966,0.044272304,0.08883369,0,0.216452488,0.115496109,0,3.57240338,1.602059991
0.023255814,0,0.054347826,0.058981233,0.133333333,0.082142857,0.009345794,0.064777328,0.107692308,0,0.010328601,0,0.112299425,0.135726929,0.022024215,0.235521129,0.008655249,0.094980289,0.380464162,0,4.239708299,2.041392685
0,0,0.003623188,0.002680965,0,0,0,0.024291498,0.030769231,0,0,0,0.011119678,0.007019436,0,0,0,0.429950485,0.551910401,0,3.350978337,1.255272505
0,0,0.039855072,0.00536193,0,0.007142857,0,0.006072874,0.015384615,0,0,0,0.890746691,0.007352027,0,0.053231823,0,0.013808827,0.034860631,0,3.595841095,1.301029996
0,0,0,0.024128686,0.133333333,0.007142857,0,0.008097166,0.053846154,0,0,0,0,0.183995108,0.131329484,0.054093138,0,0.591591419,0.038990851,0,3.730780661,1.380211242
0,0,0.018115942,0.032171582,0.066666667,0,0,0.002024291,0.007692308,0,0,0,0.438321004,0.382455244,0.092604165,0,0,0.061727151,0.024892437,0,3.649802982,1.301029996
0,0.038461538,0.02173913,0.010723861,0.133333333,0.010714286,0,0.012145749,0.007692308,0,0,0.011757457,0.239149838,0.234759482,0.159615968,0.094906914,0,0.003756043,0.256054297,0,3.343823978,1.380211242
0,0.038461538,0.050724638,0.021447721,0.066666667,0.028571429,0,0.01417004,0.061538462,0,0,0.006227306,0.377056468,0.093611314,0.126324283,0.090914185,0,0.198956263,0.10691018,0,3.427635392,1.681241237
0,0,0.007246377,0.010723861,0.066666667,0.014285714,0.009345794,0.008097166,0.038461538,0,0,0,0.241599927,0.128177205,0.046282642,0.084904448,0.019208809,0.301805174,0.178021795,0,3.121333282,1.322219295
0,0,0.014492754,0.002680965,0,0.007142857,0,0.022267206,0.038461538,0,0,0,0.289008102,0.004858914,0,0.04828287,0,0.22343509,0.434415024,0,3.797190649,1.361727836
0,0,0.018115942,0,0,0.017857143,0,0.044534413,0.1,0.022222222,0,0,0.132908729,0,0,0.089783907,0,0.274256469,0.496673301,0.006377595,3.546172368,1.662757832
0.023255814,0,0.018115942,0.085790885,0.133333333,0.028571429,0.009345794,0.028340081,0.092307692,0,0.029826429,0,0.045521926,0.203520052,0.054800519,0.046769873,0.013001549,0.188019915,0.418539737,0,4.472592205,1.875061263
0,0,0.039855072,0.123324397,0.066666667,0.014285714,0,0.020242915,0.015384615,0,0,0,0.077585685,0.374734958,0.040396972,0.005321965,0,0.065255182,0.436705237,0,4.382695885,1.86923172
0,0,0.007246377,0.010723861,0.066666667,0.014285714,0,0.01417004,0.015384615,0,0,0,0.064514746,0.147430127,0.07346322,0.258744856,0,0.077685614,0.378161437,0,2.969937498,1.301029996
